Customer_ID,Age,Income,Spending_Score,Purchase_Frequency,Satisfaction_Score,Gender,Education_Level,Marital_Status,Employment_Status,Loyalty_Tier,Region,Online_Shopping_Frequency,Product_Category,Avg_Discount_Avail,Store_Visits_Per_Month,Customer_Rating,Credit_Score,Days_Since_Last_Purchase,Dependents
983,40,92511.84426,84.42847831,44,2,Male,PhD,,Retired,,East,28,Home,24.03839853,14,2.616704437,342.7063534,30,0
984,31,114984.5663,32.02144384,41,2,Male,Bachelor's,Divorced,Retired,Bronze,South,3,Groceries,17.54401098,0,6.96450181,515.4321265,246,1
985,41,80476.7296,79.10431471,7,2,Female,High School,Single,Retired,Silver,North,18,Fashion,26.19143719,3,7.048945603,384.6858931,26,3
986,19,,89.29534234,14,3,Male,High School,Married,,Bronze,West,1,Groceries,46.30313403,14,3.269756453,507.2507834,72,1
987,62,93098.58606,43.94792454,29,1,Male,Master's,Single,Employed,Silver,East,8,Fashion,22.4180291,0,,645.5004325,96,1
988,43,144491.287,91.08437124,19,4,Male,High School,Single,Unemployed,Gold,South,11,Fashion,30.31884488,1,8.513186433,600.9805853,160,3
989,31,42789.38251,38.35448734,19,2,Female,Bachelor's,Divorced,Retired,Silver,North,1,Electronics,41.13348355,7,7.856247295,427.1467357,345,4
990,68,109700.6358,96.44376323,2,2,Male,Bachelor's,Divorced,Retired,Gold,South,5,,24.2209639,5,3.961862923,489.1023702,299,
991,24,46121.37953,9.839662928,41,4,Female,Bachelor's,Single,,Bronze,North,4,Fashion,15.50938109,8,5.805608922,637.7171591,298,2
,20,89657.59898,69.01490738,,1,Female,Bachelor's,Married,Employed,Silver,East,29,Home,,1,1.555122666,773.4702654,286,1
993,64,32567.93845,49.88759001,15,3,Male,Master's,Single,Retired,Platinum,West,4,Electronics,48.04568859,2,2.878712942,714.2673913,211,1
994,40,,39.37723174,3,4,Female,PhD,Single,Employed,Platinum,East,19,Fashion,42.95656261,,5.37238503,604.3700148,75,2
995,63,118301.2328,63.638476,11,2,Male,PhD,Married,Employed,Bronze,South,21,Groceries,35.97682457,8,1.773763618,499.2611491,142,0
996,60,65184.29815,70.68185207,46,1,Female,Master's,Single,Employed,Silver,South,,Groceries,18.26895326,12,8.589991194,500.7782026,33,1
997,64,,1.431963695,30,2,Female,High School,Single,Employed,Platinum,North,26,Home,46.10358222,5,7.462055891,783.6795206,335,
998,62,,17.52835579,40,1,Male,PhD,Divorced,Retired,Gold,East,3,Groceries,17.40005016,13,9.492703036,321.5839668,3,1
,35,140533.1165,71.59155901,18,1,Male,High School,Married,Retired,Silver,North,28,Groceries,41.03642726,14,7.241202154,843.3904544,327,4
1000,,50503.47064,66.97215594,48,2,Male,PhD,Divorced,Employed,Silver,East,8,Fashion,46.32161756,2,9.46361235,665.406476,97,4
